0.0690561	6917.78	0.294417
0.0694553	6918.23	0.296106
0.0698544	6918.69	0.297794
0.0702536	6919.15	0.299483
0.0706528	6919.61	0.301171
0.0710519	6920.08	0.302858
0.0714511	6920.55	0.304546
0.0718503	6921.02	0.306233
0.0722495	6921.49	0.307921
0.0726486	6921.97	0.309608
0.0730478	6922.45	0.311294
0.073447	6922.93	0.312981
0.0738461	6923.41	0.314667
0.0742453	6923.9	0.316353
0.0746445	6924.39	0.318039
0.0750436	6924.88	0.319724
0.0754428	6925.37	0.321409
0.075842	6925.87	0.323094
0.0762411	6926.36	0.324779
0.0766403	6926.87	0.326464
0.0770395	6927.37	0.328148
0.0774386	6927.87	0.329832
0.0778378	6928.38	0.331516
0.078237	6928.89	0.3332
0.0786361	6929.41	0.334883
0.0790353	6929.92	0.336566
0.0794345	6930.44	0.338249
0.0798337	6930.96	0.339931
0.0802328	6931.49	0.341614
0.080632	6932.01	0.343296
0.0810312	6932.54	0.344977
0.0814303	6933.07	0.346659
0.0818295	6933.61	0.34834
0.0822287	6934.14	0.350021
0.0826278	6934.68	0.351702
0.083027	6935.22	0.353382
0.0834262	6935.76	0.355063
0.0838253	6936.31	0.356743
0.0842245	6936.86	0.358422
0.0846237	6937.41	0.360102
0.0850228	6937.96	0.361781
0.085422	6938.52	0.36346
0.0858212	6939.07	0.365139
0.0862203	6939.64	0.366817
0.0866195	6940.2	0.368495
0.0870187	6940.76	0.370173
0.0874178	6941.33	0.37185
0.087817	6941.9	0.373528
0.0882162	6942.47	0.375205
0.0886154	6943.05	0.376881
0.0890145	6943.63	0.378558
0.0894137	6944.21	0.380234
0.0898129	6944.79	0.38191
0.090212	6945.37	0.383585
0.0906112	6945.96	0.385261
0.0910104	6946.55	0.386936
0.0914095	6947.14	0.388611
0.0918087	6947.74	0.390285
0.0922079	6948.34	0.391959
0.092607	6948.94	0.393633
0.0930062	6949.54	0.395307
0.0934054	6950.14	0.39698
0.0938045	6950.75	0.398653
0.0942037	6951.36	0.400326
0.0946029	6951.97	0.401998
0.095002	6952.58	0.40367
0.0954012	6953.2	0.405342
0.0958004	6953.82	0.407014
0.0961995	6954.44	0.408685
0.0965987	6955.06	0.410356
0.0969979	6955.69	0.412026
0.0973971	6956.32	0.413697
0.0977962	6956.95	0.415367
0.0981954	6957.58	0.417037
0.0985946	6958.22	0.418706
0.0989937	6958.86	0.420375
0.0993929	6959.5	0.422044
0.0997921	6960.14	0.423712
0.100191	6960.78	0.425381
0.10059	6961.43	0.427049
0.10099	6962.08	0.428716
0.101389	6962.73	0.430383
0.101788	6963.39	0.43205
0.102187	6964.05	0.433717
0.102586	6964.7	0.435383
0.102985	6965.37	0.437049
0.103385	6966.03	0.438715
0.103784	6966.7	0.44038
0.104183	6967.37	0.442045
0.104582	6968.04	0.44371
0.104981	6968.71	0.445375
0.10538	6969.39	0.447039
0.10578	6970.06	0.448702
0.106179	6970.75	0.450366
0.106578	6971.43	0.452029
0.106977	6972.11	0.453692
0.107376	6972.8	0.455354
0.107775	6973.49	0.457016
0.108175	6974.18	0.458678
0.108574	6974.88	0.46034
0.108973	6975.57	0.462001
0.109372	6976.27	0.463662
0.109771	6976.98	0.465322
0.11017	6977.68	0.466982
0.11057	6978.39	0.468642
0.110969	6979.09	0.470302
0.111368	6979.81	0.471961
0.111767	6980.52	0.47362
0.112166	6981.23	0.475278
0.112565	6981.95	0.476936
0.112965	6982.67	0.478594
0.113364	6983.39	0.480251
0.113763	6984.12	0.481908
0.114162	6984.85	0.483565
0.114561	6985.58	0.485222
0.11496	6986.31	0.486878
0.11536	6987.04	0.488533
0.115759	6987.78	0.490189
0.116158	6988.52	0.491844
0.116557	6989.26	0.493498
0.116956	6990	0.495153
0.117355	6990.75	0.496807
0.117755	6991.49	0.49846
0.118154	6992.24	0.500113
0.118553	6992.99	0.501766
0.118952	6993.75	0.503419
0.119351	6994.51	0.505071
0.11975	6995.26	0.506723
0.12015	6996.03	0.508374
0.120549	6996.79	0.510025
0.120948	6997.56	0.511676
0.121347	6998.32	0.513327
0.121746	6999.09	0.514977
0.122145	6999.87	0.516626
0.122545	7000.64	0.518276
0.122944	7001.42	0.519924
0.123343	7002.2	0.521573
0.123742	7002.98	0.523221
0.124141	7003.76	0.524869
0.12454	7004.55	0.526516
0.12494	7005.34	0.528164
0.125339	7006.13	0.52981
0.125738	7006.92	0.531457
0.126137	7007.71	0.533103
0.126536	7008.51	0.534748
0.126936	7009.31	0.536393
0.127335	7010.11	0.538038
0.127734	7010.92	0.539683
0.128133	7011.72	0.541327
0.128532	7012.53	0.542971
0.128931	7013.34	0.544614
0.129331	7014.15	0.546257
0.12973	7014.97	0.547899
0.130129	7015.78	0.549542
0.130528	7016.6	0.551183
0.130927	7017.42	0.552825
0.131326	7018.25	0.554466
0.131726	7019.07	0.556106
0.132125	7019.9	0.557747
0.132524	7020.73	0.559387
0.132923	7021.56	0.561026
0.133322	7022.4	0.562665
0.133721	7023.24	0.564304
0.134121	7024.07	0.565942
0.13452	7024.91	0.56758
0.134919	7025.76	0.569218
0.135318	7026.6	0.570855
0.135717	7027.45	0.572492
0.136116	7028.3	0.574128
0.136516	7029.15	0.575764
0.136915	7030.01	0.577399
0.137314	7030.86	0.579035
0.137713	7031.72	0.580669
0.138112	7032.58	0.582304
0.138511	7033.44	0.583938
0.138911	7034.31	0.585571
0.13931	7035.17	0.587204
0.139709	7036.04	0.588837
0.140108	7036.91	0.590469
0.140507	7037.79	0.592101
0.140906	7038.66	0.593733
0.141306	7039.54	0.595364
0.141705	7040.42	0.596995
0.142104	7041.3	0.598625
0.142503	7042.18	0.600255
0.142902	7043.07	0.601885
0.143301	7043.96	0.603514
0.143701	7044.85	0.605142
0.1441	7045.74	0.606771
0.144499	7046.63	0.608398
0.144898	7047.53	0.610026
0.145297	7048.43	0.611653
0.145696	7049.33	0.61328
0.146096	7050.23	0.614906
0.146495	7051.14	0.616532
0.146894	7052.04	0.618157
0.147293	7052.95	0.619782
0.147692	7053.86	0.621406
0.148091	7054.77	0.62303
0.148491	7055.69	0.624654
0.14889	7056.61	0.626277
0.149289	7057.53	0.6279
0.149688	7058.45	0.629523
0.150087	7059.37	0.631145
0.150486	7060.29	0.632766
0.150886	7061.22	0.634387
0.151285	7062.15	0.636008
0.151684	7063.08	0.637628
0.152083	7064.02	0.639248
0.152482	7064.95	0.640868
0.152881	7065.89	0.642487
0.153281	7066.83	0.644105
0.15368	7067.77	0.645723
0.154079	7068.71	0.647341
0.154478	7069.66	0.648958
0.154877	7070.61	0.650575
0.155276	7071.56	0.652192
0.155676	7072.51	0.653808
0.156075	7073.46	0.655423
0.156474	7074.42	0.657038
0.156873	7075.37	0.658653
0.157272	7076.33	0.660267
0.157671	7077.3	0.661881
0.158071	7078.26	0.663494
0.15847	7079.22	0.665107
0.158869	7080.19	0.66672
0.159268	7081.16	0.668332
0.159667	7082.13	0.669943
0.160066	7083.11	0.671555
0.160466	7084.08	0.673165
0.160865	7085.06	0.674776
0.161264	7086.04	0.676385
0.161663	7087.02	0.677995
0.162062	7088	0.679604
0.162461	7088.99	0.681212
0.162861	7089.98	0.68282
0.16326	7090.97	0.684428
0.163659	7091.96	0.686035
0.164058	7092.95	0.687642
0.164457	7093.95	0.689248
0.164856	7094.94	0.690854
0.165256	7095.94	0.692459
0.165655	7096.94	0.694064
0.166054	7097.94	0.695668
0.166453	7098.95	0.697272
0.166852	7099.96	0.698876
0.167251	7100.96	0.700479
0.167651	7101.98	0.702081
0.16805	7102.99	0.703684
0.168449	7104	0.705285
0.168848	7105.02	0.706887
0.169247	7106.04	0.708487
0.169647	7107.06	0.710088
0.170046	7108.08	0.711688
